t1,t2,t3,t4,t5,t6,brs
80,52,40,96,55,50,398
64,93,89,51,95,20,477
26,13,67,50,94,12,463
20,39,41,79,80,87,449
41,21,44,22,93,85,452
31,30,97,61,73,4,469
38,71,48,50,62,36,364
19,83,48,76,76,64,436
76,53,43,74,42,72,394
44,84,41,65,86,73,427
78,-1,94,52,39,11,478
23,8,4,66,80,75,489
29,31,5,83,20,18,481
97,39,37,45,25,50,403
61,9,10,12,20,86,498
10,8,69,33,97,82,500
8,0,75,50,39,99,480
89,35,26,31,47,52,404
28,90,42,41,48,37,395
93,73,19,65,7,48,460
70,84,15,17,56,43,438
47,73,4,11,83,76,473
64,54,26,97,13,55,435
17,44,33,22,46,11,427
83,55,85,10,37,89,469
2,91,13,24,52,45,461
77,13,32,58,64,99,457
17,64,61,42,39,41,388
35,85,41,73,68,91,445
39,1,33,46,0,70,452
92,33,30,16,67,74,457
54,52,93,31,39,39,393
36,18,54,48,76,47,383
12,80,68,85,22,61,464
83,53,93,37,45,6,444
47,41,11,81,59,42,401
86,51,54,95,24,15,451
25,0,46,69,69,43,426
86,46,70,58,85,64,422
68,50,46,61,2,63,398
97,79,34,94,70,61,472
48,15,35,68,14,52,410
17,64,8,37,29,92,467
87,65,75,86,30,76,464
27,20,72,98,58,12,472
89,76,47,61,90,98,472
75,17,20,55,39,51,408
71,99,11,40,81,23,480
52,15,73,58,65,37,400
52,28,18,23,21,29,434
1,80,20,21,90,67,498
69,50,88,53,67,5,427
11,33,49,50,88,12,435
37,38,54,83,31,87,421
67,37,48,79,30,94,428
52,4,60,24,77,91,456
66,8,55,8,92,0,500
89,69,13,83,41,22,468
3,26,16,35,20,87,488
68,30,86,39,77,84,450
41,89,95,38,59,27,440
58,96,2,25,68,23,475
32,72,95,56,28,39,427
70,77,79,82,59,67,440
72,26,81,36,25,26,442
71,46,0,8,40,12,466
1,64,54,79,50,84,435
85,25,48,3,54,16,449
18,32,3,65,58,64,437
25,52,40,94,21,67,430
5,31,26,24,20,26,468
52,31,46,51,17,52,364
87,45,7,88,4,74,496
76,25,34,23,94,0,490
49,70,90,80,27,40,427
78,18,74,47,64,94,449
34,85,91,10,83,45,473
44,20,19,35,42,52,393
43,73,98,67,77,67,444
54,98,26,58,44,93,437
45,66,82,21,79,53,418
30,83,25,21,66,67,443
68,97,51,42,38,66,406
73,29,43,97,56,23,434
98,47,85,52,72,71,436
94,23,35,1,52,7,482
33,40,36,26,20,15,430
74,87,37,97,21,86,490
66,17,57,57,77,0,444
77,37,72,18,64,81,443
90,22,96,28,79,72,491
56,93,46,73,45,22,412
87,76,19,92,86,46,480
78,66,41,1,46,44,414
3,17,49,12,79,50,450
15,73,86,13,37,7,489
25,75,67,34,27,10,448
86,37,70,38,98,50,433
80,5,18,40,52,54,426
76,33,16,1,62,92,483
69,86,97,0,28,68,496
60,86,50,48,39,78,391
69,89,81,57,0,58,459
83,68,70,96,52,24,450
51,24,90,24,45,99,450
52,41,85,74,14,56,416
78,100,13,6,11,57,508
33,39,35,68,15,87,435
38,84,10,36,26,72,448
55,38,74,73,8,83,443
16,75,77,9,28,39,462
88,73,96,64,13,13,499
87,84,32,96,38,80,481
72,31,16,6,88,92,502
72,72,54,37,16,13,435
6,60,54,33,26,53,405
83,5,70,80,27,70,475
79,67,98,79,8,25,494
85,27,32,27,10,22,468
67,7,64,39,87,0,475
69,53,44,48,98,37,394
0,82,49,33,24,55,433
38,42,17,64,4,40,424
84,36,18,84,75,79,472
6,75,87,34,89,99,514
36,80,52,2,80,63,441
37,91,70,74,82,33,451
81,19,53,72,40,78,429
15,84,43,24,31,65,438
73,8,57,36,66,10,445
26,28,10,25,95,48,459
94,13,80,95,51,18,493
11,37,91,31,27,67,454
59,97,1,33,93,15,503
8,20,1,17,45,10,499
77,67,78,84,85,12,484
3,10,17,1,34,85,521
33,34,90,79,7,8,489
55,96,66,96,98,9,507
59,21,11,34,69,51,416
63,46,50,43,74,13,388
80,56,98,94,70,98,502
49,76,25,74,34,56,401
39,28,8,35,78,10,459
13,60,13,75,68,49,431
48,13,1,27,29,95,478
11,81,94,24,22,9,511
40,91,96,69,16,37,466
9,32,78,9,45,56,441
52,17,34,52,73,58,388
76,63,8,88,29,26,467
91,25,19,19,0,36,493
66,25,13,94,41,58,442
9,49,90,4,34,17,478
80,56,1,64,95,74,473
60,49,69,92,34,85,427
77,47,94,95,82,96,502
64,47,14,2,98,70,472
64,14,54,75,96,89,469
27,47,28,68,91,50,410
19,35,86,38,46,62,412
97,10,82,65,18,44,475
75,3,50,58,49,9,425
43,55,51,5,69,25,405
71,19,52,35,94,25,441
35,88,82,58,42,43,411
14,30,45,31,5,40,435
64,2,6,90,40,45,463
29,23,31,30,39,52,401
84,93,13,99,43,63,487
73,48,54,8,94,64,433
95,26,22,69,7,98,510
51,93,16,67,63,65,428
58,70,49,61,67,44,367
0,77,71,65,30,57,444
94,48,44,76,53,93,428
57,56,54,10,15,72,418
5,62,47,63,62,88,427
80,71,88,87,22,39,469
53,54,57,99,23,94,439
63,2,36,85,12,48,452
29,72,46,17,84,34,432
70,36,100,26,37,16,457
81,46,16,97,48,73,444
63,86,26,66,9,80,464
9,8,21,20,24,27,491
25,55,17,43,9,56,419
6,87,43,96,2,61,496
41,28,61,75,83,65,419
42,45,86,48,8,43,401
84,42,16,66,82,71,449
55,75,21,54,56,10,413
28,40,41,9,27,14,441
27,12,99,24,27,13,497
81,46,33,97,37,94,459
81,28,72,11,22,35,459
38,42,28,84,68,62,409
46,20,11,70,81,48,428
83,18,21,56,14,37,451
53,23,86,64,85,17,452
88,69,23,18,48,28,442
9,92,93,52,81,37,476
19,70,83,11,38,88,476
95,56,12,82,25,85,485
39,19,98,65,12,31,464
57,22,17,63,10,24,449
6,17,97,74,46,79,484
15,64,45,59,48,58,376
55,41,73,98,90,36,443
38,42,70,85,27,28,422
1,65,17,12,38,20,478
51,55,0,26,42,20,420
78,50,89,24,56,5,448
47,75,38,29,76,45,394
85,70,75,13,56,52,430
5,98,93,58,63,27,484
79,5,46,97,97,26,499
5,15,83,36,7,9,512
83,25,22,49,75,65,430
78,88,99,40,5,62,486
66,74,42,71,28,67,412
34,0,47,63,67,65,417
97,71,75,61,88,14,483
72,63,94,6,48,80,459
18,94,47,72,57,21,440
56,5,66,47,89,69,432
57,47,4,39,78,72,420
27,35,73,69,82,68,434
68,2,40,28,88,38,450
17,44,82,58,13,66,435
52,87,91,94,74,95,499
31,47,36,32,81,61,398
76,16,14,61,86,99,496
25,48,39,20,36,15,417
46,83,30,62,55,75,403
95,65,25,76,26,60,449
93,7,69,25,94,50,478
31,35,98,98,13,28,491
3,45,1,45,14,55,448
37,6,63,7,55,44,426
50,83,9,91,87,40,466
49,47,19,52,70,82,392
98,54,2,38,32,70,453
98,87,49,73,54,44,423
51,46,76,61,14,85,417
31,20,56,98,0,1,504
24,86,29,26,42,30,436
91,99,89,85,24,44,500
33,70,90,60,40,3,447
35,33,12,59,42,79,418
18,9,39,88,17,30,476
85,29,26,49,0,81,464
40,95,40,17,93,62,456
64,36,70,77,62,18,423
93,41,2,17,28,15,491
24,34,63,19,86,39,435
18,59,41,81,29,40,414
92,20,79,59,37,13,463
2,24,39,34,21,9,471
71,12,59,94,11,22,482
9,49,98,14,24,65,469
87,2,74,39,75,27,471
54,54,28,8,77,91,444
43,36,14,68,86,7,456
40,87,35,38,29,73,420
17,65,62,67,46,70,405
53,15,19,25,19,53,430
13,46,27,27,89,7,470
67,63,42,13,12,36,429
14,52,40,39,13,58,406
85,44,56,23,9,1,466
12,12,28,29,14,6,499
74,80,42,88,94,3,495
29,92,21,57,53,38,417
30,96,97,98,50,64,480
6,41,21,81,14,77,478
33,55,98,6,22,94,489
44,92,55,63,59,14,415
8,24,28,36,92,60,458
14,1,72,25,47,43,443
1,0,72,83,70,36,491
74,62,76,94,8,82,485
91,61,35,9,43,17,450
83,24,87,91,31,21,488
18,16,21,21,65,85,476
49,42,99,69,4,45,430
63,68,30,62,6,30,430
49,36,0,81,50,70,419
86,23,54,75,66,29,433
23,78,12,89,39,52,448
97,20,61,80,90,89,502
79,3,38,65,14,70,462
77,87,62,36,81,44,431
11,73,63,35,78,77,449
58,98,80,72,36,21,455
28,7,8,59,8,86,496
48,95,10,17,85,68,476
12,77,93,86,69,41,476
25,82,49,31,5,30,443
68,79,27,79,58,47,414
5,18,34,11,78,87,499
18,39,84,23,43,47,415
22,13,30,18,81,72,472
70,44,50,38,71,28,384
9,92,25,58,62,5,476
97,79,74,90,99,72,517
74,89,6,27,33,16,483
53,23,64,56,60,3,411
36,61,33,89,1,7,475
36,50,51,86,29,57,383
65,92,62,20,61,53,418
50,9,37,62,25,89,433
25,21,72,38,49,90,431
20,24,86,91,90,55,482
14,9,33,18,22,47,457
74,60,39,98,73,15,455
44,18,50,77,53,31,390
97,1,1,83,10,63,534
36,56,78,51,65,4,414
99,18,28,28,38,18,470
25,84,0,37,5,19,499
67,55,39,99,50,53,390
28,6,28,83,96,86,506
64,23,80,94,15,7,496
97,4,67,11,16,50,486
65,76,31,77,14,70,447
86,93,18,62,17,9,500
65,62,23,9,0,61,459
71,48,99,5,46,61,435
50,78,93,85,68,52,432
24,95,6,19,25,87,510
35,98,49,64,14,57,424
93,34,35,28,96,42,452
1,96,25,32,24,58,474
75,83,94,67,53,97,475
39,24,3,28,65,44,428
28,91,21,42,21,98,479
43,26,76,37,44,29,398
38,64,87,10,73,87,467
63,91,69,93,10,98,509
86,3,13,71,63,99,507
83,31,49,71,96,57,431
9,9,92,26,96,66,513
17,96,38,10,12,77,498
24,3,50,6,46,44,428
67,97,44,70,71,93,459
70,41,61,78,1,38,432
49,6,27,30,1,31,456
59,83,33,93,40,82,448
84,0,35,72,31,83,476
10,89,10,30,31,0,509
42,3,49,20,21,23,442
47,5,24,70,32,61,425
97,23,59,99,64,19,481
25,55,29,77,90,57,429
28,78,90,73,79,85,482
24,95,4,75,82,97,525
42,50,70,29,7,49,395
47,35,10,90,95,92,488
23,96,64,17,31,78,470
93,40,81,85,93,94,511
87,40,78,5,19,95,499
96,30,55,87,55,99,467
45,29,55,3,53,74,408
65,59,7,38,91,21,452
64,55,13,64,76,42,408
21,31,45,85,3,89,476
5,45,68,91,75,39,448
86,31,47,51,62,48,376
25,78,56,21,60,84,436
95,96,32,72,20,99,514
82,61,45,87,43,84,430
73,72,30,64,61,55,400
86,54,99,84,85,55,469
90,3,14,74,61,13,498
73,91,11,60,27,30,459
73,96,72,20,96,98,520
44,8,0,77,89,32,484
52,16,60,55,23,73,405
66,41,81,64,32,50,392
29,52,12,18,92,12,475
24,51,16,91,0,7,497
76,28,49,74,7,64,433
59,75,38,50,29,97,418
98,9,58,60,19,39,452
61,30,79,99,14,79,478
20,21,4,28,38,64,454
50,6,78,4,29,75,467
13,88,98,36,86,60,487
16,54,36,46,92,93,444
91,42,73,22,84,61,449
68,44,62,82,14,12,445
19,20,25,9,53,84,466
93,21,9,19,59,36,469
10,89,17,22,72,51,466
45,55,90,85,28,70,431
58,19,58,62,57,70,391
49,44,92,61,72,82,418
2,59,90,51,54,76,433
20,87,95,61,21,4,501
4,19,68,71,52,26,445
96,89,22,63,28,77,479
4,79,23,72,43,16,467
75,89,29,27,43,28,439
50,62,65,61,44,48,350
67,18,71,51,29,21,424
65,53,56,37,44,80,377
3,26,68,24,79,91,488
25,79,14,36,38,9,458
33,86,20,17,26,53,445
37,17,33,0,47,3,463
21,22,15,93,55,84,477
79,0,8,44,72,42,459
59,52,15,45,84,88,427
18,47,87,8,82,30,468
53,45,48,61,88,54,367
56,46,61,55,0,38,391
16,63,16,14,17,81,483
7,37,26,11,43,90,467
46,80,35,20,46,1,433
41,47,15,1,17,94,474
72,46,53,85,73,61,403
45,0,1,56,46,72,438
83,59,65,94,52,2,456
3,98,25,51,65,77,467
35,53,79,76,57,53,388
72,49,47,32,76,72,395
15,70,57,55,65,19,417
73,48,43,46,96,36,398
97,50,30,56,99,74,451
33,29,61,29,7,54,419
41,86,23,89,53,17,450
40,50,19,47,50,66,363
82,3,53,50,57,23,420
55,12,43,24,41,37,399
29,96,47,84,65,48,424
71,37,46,22,44,71,395
47,34,83,9,41,20,433
59,83,2,61,54,43,416
19,66,76,22,22,83,465
87,20,96,41,78,33,470
29,31,33,51,26,80,414
34,55,12,22,7,8,473
72,73,98,10,63,59,460
33,51,32,43,9,9,426
80,95,65,11,53,70,457
97,68,42,1,23,89,491
61,75,12,7,44,61,437
8,19,16,52,30,22,458
76,68,89,52,90,32,448
51,43,12,38,49,38,372
80,12,15,5,40,29,480
9,58,12,13,36,16,473
62,81,97,19,19,28,477
58,7,80,92,5,81,503
81,98,24,53,12,79,479
4,50,76,93,9,32,477
67,7,95,30,45,61,444
12,72,18,69,59,26,447
64,89,56,72,59,18,427
12,78,72,60,77,22,457
52,36,41,35,56,17,381
95,2,100,8,33,34,520
28,64,36,52,40,10,404
85,12,61,98,87,77,501
60,62,76,58,66,16,411
30,6,49,50,40,78,405
28,12,80,49,86,97,477
17,56,18,26,20,60,437
14,82,58,32,5,61,453
26,81,35,74,54,85,437
0,67,87,47,41,94,463
72,9,90,97,64,90,509
72,85,98,14,63,69,478
32,23,24,73,91,60,448
23,32,67,69,80,15,449
75,34,59,14,82,28,443
43,79,66,70,1,51,426
6,25,3,80,9,59,498
5,52,48,53,19,15,420
78,28,90,68,47,8,456
79,25,55,87,97,60,458
93,41,36,42,33,34,408
37,99,84,0,79,10,518
90,22,87,91,55,62,468
27,75,77,69,49,78,427
44,27,38,61,55,84,394
15,90,59,78,36,25,454
29,87,27,75,23,23,462
60,13,3,26,34,74,460
72,35,90,3,25,66,468
7,75,60,65,47,93,443
22,19,49,81,75,3,465
53,57,21,83,27,46,402
88,30,1,60,39,81,462
89,37,49,87,5,36,451
27,58,19,28,83,59,429
91,43,20,86,18,89,488
2,58,23,81,45,29,442
7,56,40,25,69,2,453
59,75,79,12,22,93,476
9,46,61,8,14,49,436
69,95,0,50,79,49,448
2,9,40,66,30,90,477
42,99,78,57,25,79,450
93,44,51,73,30,32,414
59,78,86,75,89,34,458
45,18,23,14,97,19,479
48,73,6,40,84,25,440
61,55,30,30,53,54,367
48,83,12,65,32,89,448
94,25,25,52,80,66,446
72,51,87,6,59,5,462
25,89,68,42,94,70,458
41,7,85,71,6,40,464
19,73,46,18,50,70,413
61,70,22,51,47,52,369
62,16,70,15,45,44,414
51,34,92,18,51,70,416
62,99,19,41,29,78,453
68,14,49,15,74,72,439
13,91,100,37,15,58,487
20,59,20,53,99,41,433
63,50,68,99,75,93,454
28,40,0,70,18,6,479
69,6,71,43,13,61,442
34,7,7,26,74,9,492
2,54,3,21,23,11,495
21,46,47,41,2,25,418
14,36,91,33,55,61,427
2,8,25,33,28,88,493
4,31,59,49,45,71,403
68,44,67,65,87,58,406
97,34,19,54,29,50,422
43,15,35,35,95,49,419
68,71,32,58,2,38,428
16,53,23,42,64,95,434
48,29,55,56,67,95,400
95,34,54,91,80,62,453
20,36,75,68,8,52,434
91,97,84,23,66,26,493
81,35,3,37,26,55,437
75,64,54,60,30,39,388
40,63,41,94,43,57,393
63,58,52,41,27,35,373
1,50,40,2,31,36,441
2,96,74,77,39,9,500
22,33,92,37,36,18,447
45,20,90,41,72,73,432
50,28,86,13,45,7,445
34,9,31,68,99,90,486
41,100,62,53,48,87,417
84,56,66,37,52,19,406
70,50,66,77,97,47,418
88,55,83,50,12,28,440
31,65,1,47,78,62,429
3,44,18,57,24,75,445
92,30,21,94,42,74,470
66,18,50,45,98,64,419
55,45,63,3,6,78,445
25,17,79,57,62,38,421
56,61,5,67,36,43,403
56,38,12,27,16,13,451
38,61,50,30,35,88,399
23,18,92,35,17,34,466
56,29,95,25,42,19,438
32,9,86,69,23,50,444
48,83,8,14,59,46,428
20,11,3,55,59,89,472
66,56,28,65,92,43,412
87,37,73,77,56,11,449
20,65,17,15,46,41,427
87,96,78,93,15,88,532
93,6,90,18,75,77,515
78,2,50,14,18,14,482
34,52,99,42,13,70,435
11,43,35,86,57,55,412
27,72,52,35,47,83,401
68,61,10,30,17,76,451
65,80,69,94,86,13,486
93,58,53,52,33,68,396
52,26,48,24,16,94,434
41,22,27,49,62,31,393
30,25,29,98,53,18,451
11,27,45,29,99,36,452
63,67,17,16,99,53,453
72,69,14,3,87,49,465
24,88,55,93,57,13,460
9,17,14,6,57,48,464
62,37,71,56,4,14,437
71,58,84,5,4,47,460
75,77,66,87,14,28,467
96,21,43,6,33,75,470
5,85,91,10,69,13,520
27,5,42,0,62,30,459
57,38,53,7,34,50,384
15,30,61,89,1,51,458
83,36,43,84,71,87,450
58,12,1,50,45,65,418
57,88,58,59,73,48,392
35,82,84,88,67,88,479
20,92,52,52,57,3,434
32,35,69,69,94,73,442
90,62,23,14,61,94,474
9,24,24,30,25,88,477
80,33,88,60,51,16,434
54,94,3,90,59,27,471
15,34,62,38,52,42,387
37,18,62,46,88,21,430
40,79,61,40,35,65,393
77,51,71,39,27,14,422
40,83,50,98,94,34,455
8,28,68,15,26,63,456
18,16,30,57,62,11,446
76,64,88,44,80,77,446
64,64,54,75,57,61,381
68,16,43,76,50,1,437
19,42,41,39,27,67,400
62,0,84,2,18,69,498
77,32,62,8,12,75,465
25,45,59,13,58,87,424
45,66,36,5,79,2,459
96,12,29,65,56,59,439
23,75,27,27,87,2,485
44,55,75,28,75,93,430
98,47,25,65,86,19,461
79,72,24,46,32,21,430
2,2,17,24,40,47,468
32,23,61,47,44,1,415
60,86,32,71,75,79,444
67,2,62,27,47,59,415
26,13,66,93,92,28,487
11,58,37,75,10,20,457
97,60,96,37,76,6,490
20,5,12,43,59,37,443
47,41,88,6,31,89,454
69,56,53,87,47,29,393
88,0,23,84,3,71,520
40,20,54,48,20,45,382
35,21,71,8,2,86,493
74,66,87,39,44,50,398
40,62,41,35,21,54,381
54,41,21,73,67,41,394
3,80,35,71,83,72,472
39,21,76,66,28,98,455
94,70,9,18,27,78,491
31,87,49,26,82,84,450
48,52,8,25,95,90,459
4,95,61,4,12,82,521
45,61,49,98,11,5,451
19,6,47,57,43,65,409
41,44,55,21,81,14,418
72,66,28,35,98,16,460
85,52,50,59,34,75,392
95,82,7,48,31,17,476
1,42,92,7,45,64,463
95,14,95,85,73,78,517
58,86,13,65,94,50,445
85,68,88,96,93,39,496
45,89,77,91,44,78,450
52,99,57,6,86,33,459
67,40,45,6,15,62,425
36,34,81,78,16,35,440
57,40,47,67,32,15,392
10,75,23,18,47,93,472
74,36,95,50,88,83,459
53,69,16,15,65,38,421
86,63,89,5,15,97,519
98,74,95,1,88,95,554
52,57,88,79,21,26,433
84,38,17,49,84,89,456
95,22,59,82,97,21,494
94,14,2,65,87,18,515
52,22,45,36,36,26,388
70,51,8,34,35,27,419
1,1,18,66,35,86,499
81,61,13,55,41,31,415
90,91,47,49,73,34,427
82,6,72,95,21,37,488
53,51,10,43,19,33,401
14,15,84,97,45,25,484
64,55,54,17,30,32,397
69,90,90,56,13,79,476
96,54,38,27,80,77,446
42,49,95,94,29,82,454
64,31,43,6,59,0,445
45,83,47,90,87,71,443
89,8,74,22,95,1,530
80,23,61,6,39,12,463
38,92,85,27,79,18,476
22,88,34,94,47,11,470
50,57,74,11,60,20,414
28,53,71,49,63,63,377
78,88,50,1,21,97,495
68,43,40,7,20,53,413
21,3,19,71,4,39,486
39,44,64,27,19,66,403
35,11,97,64,27,81,472
72,6,16,67,23,49,447
73,81,86,44,52,26,426
17,4,86,99,22,54,499
78,6,35,61,63,34,430
47,40,59,73,47,82,383
13,90,100,71,63,32,483
9,68,36,6,3,42,473
27,52,26,0,41,31,428
74,36,19,66,38,96,446
14,18,40,97,65,92,485
69,71,75,61,76,67,425
56,50,9,62,25,17,420
38,43,38,38,4,39,400
3,59,85,51,22,50,424
51,22,56,2,4,6,475
75,60,73,89,15,10,476
48,40,8,33,28,97,441
52,34,67,99,7,23,457
38,33,1,59,57,82,429
94,27,47,46,83,28,431
41,7,30,70,94,53,442
31,67,52,82,43,92,423
75,97,65,94,74,6,504
96,93,25,36,37,59,453
94,47,64,25,82,36,435
36,76,51,58,69,99,422
41,97,21,24,45,6,461
26,5,41,81,65,1,475
91,22,2,10,44,46,468
30,2,87,42,70,30,455
2,21,65,69,98,21,491
11,77,86,54,3,91,498
32,51,54,23,79,63,396
14,44,70,55,86,63,420
20,29,73,12,25,88,477
8,93,50,95,89,67,491
74,8,67,48,30,26,431
75,23,76,8,37,35,450
73,5,79,39,55,97,464
99,29,81,11,36,38,468
51,7,48,28,62,67,400
95,65,39,39,47,54,392
19,45,65,59,32,65,396
64,25,14,40,66,15,438
17,12,30,55,54,24,428
65,62,79,100,77,32,456
0,83,70,61,10,73,481
78,8,3,22,30,77,494
23,41,31,71,31,78,425
99,71,38,44,40,52,403
54,7,16,98,13,44,474
22,39,44,28,32,60,396
29,68,24,58,28,45,402
32,70,78,51,79,76,427
39,21,57,84,29,20,434
48,85,53,61,98,14,439
98,6,26,42,35,56,447
45,82,99,32,40,90,457
66,57,70,26,15,84,440
97,65,10,13,30,57,469
70,3,89,64,35,53,442
49,30,25,24,29,3,440
28,33,87,84,43,43,426
70,82,94,33,38,68,447
44,11,82,8,76,99,497
72,71,24,90,8,96,501
38,5,89,82,46,57,442
0,73,88,15,21,31,496
36,86,71,26,37,69,430
7,14,95,41,40,60,455
74,93,76,23,95,59,479
87,57,26,93,45,88,458
58,69,24,96,94,22,475
74,41,3,31,81,26,456
53,52,73,54,53,85,376
55,0,51,7,28,56,430
95,40,29,82,25,0,485
24,75,24,66,3,91,484
35,6,75,24,57,97,467
75,13,60,6,29,13,476
48,50,88,50,0,69,413
74,43,64,38,26,23,410
54,41,84,8,69,70,432
65,43,24,64,38,73,400
37,10,70,52,59,48,389
38,66,19,80,6,23,462
17,40,31,7,48,5,452
95,15,16,43,63,42,444
17,78,9,72,62,85,475
22,80,46,40,90,34,430
62,4,78,57,54,10,441
54,53,56,63,32,37,361
86,63,30,81,26,28,449
90,84,95,63,9,35,492
28,14,17,54,23,16,457
38,70,3,60,75,80,448
83,63,97,54,45,73,430
99,60,47,49,77,19,424
42,33,52,63,35,94,402
35,85,60,90,68,66,439
90,86,64,3,39,2,499
32,96,30,67,68,44,428
98,69,44,38,69,80,438
74,61,56,4,94,29,456
22,41,83,8,61,3,472
36,90,90,96,53,93,491
5,6,26,1,3,46,513
31,85,22,9,65,89,480
24,65,90,64,54,30,423
29,86,63,62,2,37,446
51,25,92,24,73,5,465
33,6,21,40,54,44,411
85,46,53,34,32,95,424
80,84,31,97,1,73,506
13,51,47,72,14,15,436
13,72,57,35,8,19,456
85,3,91,22,61,14,501
40,94,79,20,36,18,461
54,96,96,59,9,49,451
25,39,78,30,26,87,447
21,9,98,30,27,50,463
48,59,63,23,50,15,389
45,65,4,38,61,23,418
6,84,92,26,38,87,496
15,69,14,3,24,27,487
62,15,81,49,4,34,443
57,49,10,30,12,33,424
88,31,12,94,52,50,445
83,93,20,19,18,13,508
97,92,42,68,2,80,497
50,58,36,58,89,95,419
60,14,74,24,25,92,466
74,5,45,92,58,42,435
46,71,78,36,0,61,431
86,85,70,42,35,45,422
78,85,59,71,48,43,406
18,24,7,26,15,29,481
25,66,86,7,53,65,442
1,38,52,94,61,75,447
64,55,73,50,23,1,422
13,62,26,3,53,89,465
62,31,70,91,88,92,477
2,63,11,97,26,50,474
85,35,18,83,80,4,494
2,23,30,78,97,73,496
28,42,70,81,28,98,454
23,44,9,11,50,40,424
76,62,76,3,50,40,425
99,82,22,49,7,26,479
61,4,66,29,81,6,472
39,34,53,30,45,60,367
41,42,19,97,84,73,455
46,76,9,52,90,47,419
85,45,69,20,58,9,441
56,50,60,46,90,13,401
89,63,43,77,72,88,451
44,78,29,24,92,33,442
79,25,63,97,79,64,462
66,75,4,56,94,85,477
15,61,34,40,31,41,401
76,30,87,62,27,96,468
0,58,88,30,19,79,479
69,59,35,20,44,73,405
99,71,90,86,64,6,509
69,51,18,95,23,14,463
15,53,96,84,83,75,481
93,77,25,68,68,9,476
68,78,86,21,12,18,484
49,75,45,4,33,11,434
63,30,38,46,54,12,393
78,51,3,3,77,38,465
67,43,69,82,5,56,430
42,48,98,78,25,19,444
61,9,22,0,7,24,500
39,42,24,2,73,55,423
84,20,43,17,11,95,490
17,55,94,31,78,18,464
11,36,95,35,71,47,439
65,21,1,42,37,74,440
17,13,39,65,60,16,442
57,30,27,20,51,35,398
12,79,28,33,63,62,434
9,71,89,84,65,29,475
21,23,73,45,45,36,404
95,41,51,41,99,81,448
36,8,31,68,70,48,417
26,98,20,66,26,95,490
16,37,44,38,65,75,407
81,18,29,35,34,95,462
39,76,30,6,64,97,465
43,31,13,31,68,3,448
51,66,66,99,28,22,436
77,94,5,83,81,73,508
57,1,14,27,33,42,441
73,50,23,34,6,66,429
91,78,21,10,75,49,467
25,79,47,5,25,78,457
86,59,26,34,77,97,463
91,90,87,99,50,14,508
56,41,25,53,49,8,388
1,16,62,63,66,16,461
54,73,90,94,53,57,427
14,45,76,99,85,98,503
13,65,98,22,38,14,478
58,7,39,16,76,96,471
99,78,61,40,35,30,436
8,13,19,82,46,70,468
43,41,57,20,81,43,393
70,89,6,94,14,65,502
65,97,3,63,19,44,462
44,86,84,22,61,22,446
52,2,-1,44,8,50,451
88,67,56,39,82,22,436
54,96,52,45,95,55,412
98,4,70,44,76,84,484
27,98,27,73,89,98,508
94,34,28,60,48,63,410
94,98,77,17,51,33,474
25,94,92,93,47,79,490
76,64,79,20,68,20,451
34,82,81,23,0,25,483
8,82,11,79,10,77,512
19,74,23,70,25,70,450
30,92,11,20,94,83,511
30,20,19,41,74,83,449
64,18,19,10,21,79,477
45,7,89,87,87,33,481
9,17,19,2,68,76,499
89,89,92,48,54,87,468
32,70,72,80,78,8,464
28,48,0,54,72,24,428
67,82,17,96,73,25,480
64,36,7,9,12,54,456
27,11,35,16,48,60,424
54,76,88,2,11,57,466
58,24,85,3,90,68,478
7,40,92,67,71,79,466
68,69,99,40,5,86,481
23,59,24,44,40,39,390
1,22,24,27,94,60,482
6,14,61,26,83,61,462
49,81,58,86,37,11,431
39,25,85,85,55,50,415
23,64,12,92,38,51,437
4,72,90,17,81,17,508
74,92,5,50,76,60,452
98,3,30,93,28,28,504
0,94,24,72,63,64,473
45,18,76,68,0,15,468
76,35,89,7,18,49,458
44,86,83,10,38,73,453
44,10,10,36,36,86,451
46,58,28,39,90,71,409
9,57,41,61,62,35,398
73,63,82,67,93,30,453
68,43,39,16,78,95,446
24,51,22,58,23,24,418
17,29,82,17,94,57,473
76,31,3,44,35,33,431
19,14,14,90,80,41,484
61,24,69,73,91,87,462
39,23,72,35,23,75,429
37,84,55,66,74,13,433
59,63,11,2,5,24,482
88,31,54,18,65,4,457
95,57,42,41,0,6,465
96,96,86,70,71,81,506
30,60,8,99,80,62,467
92,48,13,1,61,88,482
30,11,37,84,60,77,446
50,36,88,25,80,45,415
97,3,74,83,24,4,526
33,29,79,74,80,36,438
38,49,66,34,11,99,435
62,38,42,95,28,3,448
26,73,4,22,93,47,469
57,0,78,22,42,39,434
83,17,73,0,63,50,456
39,85,8,29,96,66,474
69,87,31,94,27,79,475
37,99,58,14,94,30,473
65,38,66,90,58,47,398
36,87,-1,79,38,22,473
12,88,41,76,85,31,468
89,30,43,62,2,53,432
68,94,31,15,69,76,465
81,15,12,33,72,95,491
47,25,42,64,35,69,386
72,20,0,6,29,61,480
12,32,8,81,16,72,487
36,72,30,19,40,20,428
46,0,63,45,51,5,420
76,29,55,14,71,59,422
11,1,68,80,42,12,484
1,90,28,22,43,91,489
69,82,58,25,72,53,414
24,95,3,14,53,1,508
26,39,99,40,55,6,445
88,45,77,56,53,54,388
32,54,74,81,46,14,420
